,fluxes,reduced_costs
EX_2ddglcn_e,0.0,826.4291758957529
EX_galct__D_e,-0.0,-2.0
EX_idon__L_e,0.0,924.113454956428
EX_indole_e,0.0,14846.036590934515
EX_3hcinnm_e,-0.0,-2.0
EX_acmana_e,0.0,1959.2430081536318
EX_galur_e,0.0,548.9348208603964
EX_but_e,0.0,782.8460849245668
EX_cbl1_e,-0.0,-2.0
ACNML,0.0,-2.0
CAT,0.0,329.82937315533286
DMSOR2,0.0,-2.0000000000027853
ACMAMUT,0.0,-2.0
DDGALK,0.0,-2.0
AB6PGH,0.0,-2.0
AMALT1,0.0,-2.0
PACCOAL,0.0,-2.000000000007276
GP4GH,0.0,-2.0
ACGAMT,0.0,-2.0
AADDGT,0.0,-1.999999999992724
EX_gbbtn_e,-0.0,-2.0
EX_tma_e,0.0,297.54926015171804
GMHEPK,0.0,55566.367881881786
EX_malttr_e,0.0,3220.635444113735
TRE6PS,0.0,1407.3633035986907
UDCPDP,0.018438215484998934,-2.0
TREH,0.0,-2.0
EX_hdcea_e,0.0,37830.934055976475
ACACCT,0.0,-2.0
BUTCT,0.0,-2.0
2DGULRx,0.0,11.415433697836455
G1PTT,0.0,-2.0
TDPGDH,0.0,-2.0
UDPGALM,0.0,-2.0
TDPDRE,0.0,-2.0
TDPDRR,0.0,-2.0
G3PD6,0.0,196.14237325109428
ALLTN,0.0,-2.0
UAPGR,0.018438215484998934,-2.0
AOBUTDs,0.0,-2.0
ADNUC,0.0,1573.226639645647
GMHEPPA,0.0,-2.0
S7PI,0.0,-2.0
TRPS3,0.037717125479120275,-2.0
FADRx,0.0005348064517384901,-2.0
GTPDPK,0.0,-2.0
NADN,0.0,-2.0
FCLT,0.00014796754185816762,-2.0
HBZOPT,0.00014796754185816762,-1.9999999999972715
PNTK,0.0004472202834643335,-2.0
DPCOAK,0.0004472202834643335,-2.0
HETZK,0.0,-2.0
KDOPS,0.025819340756883493,-2.0
KDOPP,0.025819340756883493,-2.0
AST,0.0,-2.0000000000009095
SGDS,0.0,-2.0
CYNTAH,0.0,-2.000000000000007
GSPMDA,0.0,-2.0
GSPMDS,0.0,5254.570266053111
GUAD,0.0,1234.7215626061356
TMAOR1,0.0,-1.999999999999261
TMAOR2,0.0,-2.0
TRDR,0.0,675.8136814375177
FRUK,0.0,-2.0
RHCCE,0.00029726214687202795,-1.999999999999659
KG6PDC,0.0,-2.0
X5PL3E,0.0,-2.0
DOGULNR,0.0,-1.999999999998181
BETALDHx,0.0,-2.0
BETALDHy,0.0,11.41543369783659
MLTG3,0.0,640.3764421942833
DKGLCNR1,0.0,-2.0
NADTRHD,0.0,28.016301902570863
FMNRx2,0.0,47.71839649425301
ACPS1,0.0,-2.000000000001819
EX_nmn_e,0.0,10973.218128352313
EX_urea_e,-0.0,-2.0
GMPS2,0.0,1597.1531518496631
AMPN,0.0,1206.1475440528843
GSNK,0.0,-2.0
EX_f6p_e,0.0,1409.2355987570963
ADCS,0.00044390262557461526,-2.0
ADCL,0.00044390262557461526,-2.0
DHAPT,0.0,8440.263875278391
EX_lac__D_e,0.0,608.4766294811366
DURIK1,0.0,658.5727380677713
UPPRT,0.0,1808.5496553145167
CTPS2,0.10651340653265629,-2.000000000010459
NTD1,0.0,1027.4210848661498
NTD7,0.0,995.1970021040354
PAPPT3,0.018438215484998934,-2.0
UAGPT3,0.018438215484998934,-2.0
EX_ttdcea_e,0.0,21430.407035954257
AGMHE,0.0,-2.0
GMHEPAT,0.0,-2.0
EX_h2s_e,-0.0,-2.0
EX_gthrd_e,0.0,19548.724772360565
IDOND2,0.0,-2.0
GLYCLTDx,0.0,155.52711701310005
HPYRRy,0.0,39.575912075878335
ACODA,0.19626733247224717,-2.0
ADA,0.0,2426.8284086321573
DADA,0.0,2468.066164658385
ADD,0.0,2392.6246188720725
ADSS,0.19859765537363783,-1.999999999998181
AGDC,0.0,-2.0
ASNN,0.0,3178.2810981689354
ASNS2,0.1599476044960565,-1.9999999999995453
ASPCT,0.21949292829135675,-2.0
DMPPS,0.00018446177863932976,-2.0
IPDPS,0.0014007151608187948,-2.0
DHDPRy,0.2461363752679167,-2.0
HSK,0.36110450116540155,-2.0
THRS,0.36110450116540155,-2.0
HSST,0.10212480867682705,-2.0
PPNDH,0.12292917776840102,-2.0
DDPA,0.2528844914145426,-2.0
NMNDA,0.0,6911.593859061228
NNAM,0.0,-2.0
P5CD,0.0,3135.301951803049
SPMDAT1,0.0,-2.0
SPMDAT2,0.0,-2.0
TDPADGAT,0.0,-2.0
MALS,1.964201437946234,-2.00000000000216
TRE6PP,0.0,282.42141749479674
EX_met__D_e,-0.0,-2.0
EX_tartr__L_e,0.0,866.7589857773603
EX_taur_e,0.0,10901.102035618112
EX_maltpt_e,0.0,6676.03675186349
EX_glcur_e,-0.0,-2.0
ADPRDP,0.0,127.95000835827342
GALS3,0.0,-2.0
FCLK,0.0,-2.0
ACCOAL,0.0,-1.999999999996362
GALUi,0.0,-2.0
U23GAAT,0.025819340756883493,-2.000000000003638
UAAGDS,0.018438215484998934,-2.0
UAMAS,0.018438215484998934,-2.0
UAMAGS,0.018438215484998934,-2.0
UGLYCH,0.0,-2.000000000000057
OP4ENH,0.0,-2.0
HOPNTAL,0.0,-2.0
3HPPPNH,0.0,261.3314752331254
AKGDH,5.289925490164183,-1.999999999992724
HPYRRx,0.0,497.9522174904563
GLYCDx,0.0,1369.4740938906646
ASP1DC,0.0004472202834643335,-2.0
UGMDDS,0.018438215484998934,-2.0
UHGADA,0.025819340756883493,-2.0
ATPPRT,0.06286165462134119,-2.0
HISTD,0.06286165462134119,-2.0
IGPDH,0.06286165462134119,-2.0
PRATPP,0.06286165462134119,-2.0
CYSS,0.16421212194683038,-2.0
BPNT,0.16421212194683038,-2.0
PAPSR,0.0,163.14951567529943
DAPDC,0.22769815978291777,-2.0
EX_mmet_e,0.0,24211.955136916436
METAT,0.0005958513568997195,-1.999999999998181
ASCBPL,0.0,-2.0
ACBIPGT,0.0,-2.0
ADOCBLS,0.0,-2.000000000000398
ADOCBIK,0.0,-2.0
TMPK,0.00014796754185816762,-2.000000000014552
HPPPNDO,0.0,4421.955237267208
DHCINDO,0.0,-2.0000000000004547
HKNDDH,0.0,-2.0
HKNTDH,0.0,-2.0
GLYCK2,0.0,-2.0
ENTCS,0.0,-2.000000000003297
SULR,0.16421212194683038,-2.0
MANPGH,0.0,-2.0
URDGLYCD,0.0,118.34289778587859
ACM6PH,0.0,-2.0
CYTDH,0.0,-2.0
PSERT,1.1035724496308146,-2.0
