,fluxes,reduced_costs
EX_acmum_e,0.0,6068.922669810356
EX_dca_e,0.0,28188.395182927878
EX_all__D_e,0.0,885.856400573923
EX_octa_e,0.0,25617.354439127183
EX_xylu__L_e,0.0,1762.9472259575382
EX_gdp_e,-0.0,-2.0
EX_gtp_e,0.0,32.553939426829956
EX_fruur_e,-0.0,-2.0
EX_ch4_e,0.0,-2.0
DAPabcpp,0.0,-2.0
DHAtpp,0.0,-2.0
EX_fad_e,0.0,443844.29226037534
EX_fe3dcit_e,0.0,6717.110103919357
EX_fe3hox_e,0.0,2.0
EX_fecrm_e,-0.0,-2.0
EX_feenter_e,0.0,2.0
EX_feoxam_e,0.0,2.0
EX_cbi_e,-0.0,-2.0
EX_arbtn_fe3_e,-0.0,-2.0
EX_cpgn_e,-0.0,-2.0
EX_adocbl_e,-0.0,-2.0
NACtpp,0.0,-2.0
EX_ppa_e,-0.0,-2.0
EX_ni2_e,-0.0002143193953603211,2.0
EX_no_e,0.0,198.012731834904
EX_meoh_e,1.3270550796304711e-06,-2.0
EX_cu2_e,-0.00047044102572900204,2.0
EX_pheme_e,-0.0,-2.0
EX_mal__D_e,0.0,1279.320231727152
EX_cobalt2_e,-1.6588188495380892e-05,2.0
L_LACD3,0.0,-2.0
L_LACD2,0.0,-2.0000000001093667
DATPHs,0.0,-1.999999999997776
EX_mso3_e,0.0,18471.597377052087
EX_23camp_e,0.0,46098.59087327086
EX_23cgmp_e,0.0,42456.118567761194
EX_23cump_e,0.0,7321.6976502027655
EX_3amp_e,0.0,48634.98485744772
EX_3gmp_e,0.0,45061.6204307917
EX_3ump_e,0.0,9927.199513233274
EX_glyc__R_e,0.0,643.7037985532277
EX_eca4colipa_e,-0.0,-2.0
EX_sel_e,0.0,2.0
EX_hg2_e,0.0,-2.0
DHBSH,0.0,-2.0
FEOXAMUtex,0.0,3021.493605231679
ARBTNtpp,0.0,2453.585299089904
ARBTNtex,0.0,-2.0
FE3HOXUtpp,0.0,2970.082393063458
FEOXAMUtpp,0.0,-2.0
FECRMUtpp,0.0,2966.082393063458
FE3HOXR2,0.0,-2.000000000001819
METSOX1abcpp,0.0,-2.000000000003638
FE3HOXR3,0.0,-2.000000000007276
FEENTERR1,0.0,168.2037253556773
FEENTERR3,0.0,-2.000000000007276
EX_sulfac_e,0.0,35060.7337232652
EX_butso3_e,0.0,17429.314511844557
EX_ethso3_e,0.0,36273.67106760246
PACALDt2rpp,0.0,-2.0
LIPOt2pp,0.0,-2.0
PHEMEtiex,0.0,-2.0
METSOX2abcpp,0.0,-2.0
EX_tym_e,0.0,-2.0
EX_imp_e,0.0,41452.92293025334
FEENTERR2,0.0,-2.0
FLVR,0.0,-2.0
FE3HOXR1,0.0,168.2037253557064
FEENTERexs,0.0,-2.0
FE3HOXexs,0.0,-2.0
FECRMR3,0.0,-2.000000000009095
GUR1PPpp,0.0,-1.999999999999993
ACGAL1PPpp,0.0,-2.0
FECRMR1,0.0,168.20372535569004
FECRMR2,0.0,-1.999999999994543
FECRMexs,0.0,2.0
ARBTNR1,0.0,168.20372535570823
ARBTNR2,0.0,-1.999999999998181
ARBTNR3,0.0,-2.000000000005457
ARBTNexs,0.0,2.0
FEOXAMexs,0.0,-2.0
CPGNR1,0.0,168.20372535568458
CPGNR2,0.0,-2.0
CPGNR3,0.0,-2.000000000007276
CPGNUtpp,0.0,-2.0
CPGNUtex,0.0,2962.839919783982
CPGNexs,0.0,2.0
GUACYC,0.0,-1.9999999999997442
ATPHs,0.0,-2.0
GTPHs,0.0,-2.0
EX_cd2_e,-0.0,-2.0
NI2uabcpp,0.0,1173.1355732175255
R1PK,0.6188528940869806,-2.0
EX_fe3hox_un_e,-0.0,-2.0
EX_23dappa_e,0.0,917.442777790802
ARBTNtonex,0.0,-2.0
EX_enter_e,-0.0,-2.0
EX_fecrm_un_e,-0.0,-2.0
EX_cgly_e,0.0,55144.18738844827
EX_chtbs_e,0.0,32.553939426829956
EX_gmp_e,0.0,45693.95152984875
EX_h2o2_e,-0.0,-2.0
EX_ump_e,0.0,10559.530612290326
EX_pydam_e,0.0,2133.838173068584
EX_etha_e,0.0,8402.62309429807
EX_frulys_e,0.0,15686.369545152187
METOX1s,0.0,2135.7874545972845
METOX2s,0.0,-2.0
O16GLCT2,0.0,-2.000000000003638
EX_enlipa_e,-0.0,-2.0
EX_hacolipa_e,-0.0,-2.0
EX_h2o_e,45.02650675538222,-2.0
EX_ala__D_e,0.0,2091.387597920574
EX_hdca_e,0.0,72242.15271411446
EX_glcr_e,0.0,509.59698764216193
HYPOE,0.0,13755.813490458018
ATPM,6.86,1300.0740005442003
NADPPPS,0.0,2108.318409397587
EX_mnl_e,0.0,3075.042348128929
EX_asn__L_e,0.0,12419.526632639021
EX_mal__L_e,0.0,2800.243106276211
NMNN,0.0,19257.135452997958
EX_no2_e,0.0,1200.1119273454651
OMCDC,0.2989397260404979,-2.0
EX_nh4_e,-7.166041030163489,2.0
EX_ddca_e,0.0,51751.34471716149
EX_r5p_e,0.0,530.642019018721
EX_glyc2p_e,0.0,2877.5703966615465
EX_malt_e,-0.0,-2.0
EX_pnto__R_e,0.0,48641.50312299434
EX_cit_e,0.0,3999.927271294172
EX_gam_e,0.0,5934.884736699524
EX_inost_e,-0.0,-2.0
EX_mobd_e,-4.6446927787066496e-06,2.0
EX_so4_e,-0.16708950507627346,2.0
EX_phe__L_e,0.0,14197.362099981907
EX_thr__L_e,0.0,8990.584431740812
EX_uri_e,0.0,10470.938628021027
H2St1pp,0.0,-2.0
EX_halipa_e,-0.0,-2.0
EX_cmp_e,0.0,18183.63758509187
EX_malthx_e,0.0,18573.696273809943
EX_csn_e,0.0,15249.841638099997
EX_etoh_e,0.0,3562.282830393065
EX_his__L_e,0.0,43560.17076163193
EX_k_e,-0.1295159310791553,2.0
EX_na1_e,0.0,2.0
EX_dmso_e,-0.0,-2.0
EX_12ppd__S_e,0.0,2469.3585469887903
EX_pppn_e,-0.0,-2.0
EX_acgam1p_e,0.0,6455.814158974323
EX_galt_e,0.0,8422.393037243359
FECRMUtex,0.0,-2.0
EX_glcur1p_e,0.0,286.7623803708442
EX_thrp_e,0.0,8938.005816593595
EX_pydxn_e,0.0,17008.495779368786
EX_cys__L_e,0.0,50475.49889666192
EX_gsn_e,0.0,45687.49785950623
EX_orot_e,0.0,4411.813165672521
EX_o2_e,-26.088597710229564,2.0
EX_gal_bD_e,0.0,2223.29082233154
EX_dump_e,0.0,12291.348945554846
