,fluxes,reduced_costs
EX_g3pi_e,0.0,72.68936185492356
EX_g3ps_e,0.0,869.6028530355572
EX_g6p_e,0.0,65.18345417197708
EX_gal_e,0.0,0.1525275696611521
EX_gal_bD_e,-0.0,-2.0
EX_gal1p_e,-0.0,-2.0
EX_galct__D_e,-0.0,-2.0
EX_galctn__D_e,-0.0,-2.0
EX_galctn__L_e,-0.0,-2.0
EX_galt_e,-0.0,-2.0
EX_galur_e,-0.0,-2.0
EX_gam_e,0.0,219.8872329602957
EX_gam6p_e,0.0,253.29412571062693
EX_gbbtn_e,-0.0,-2.0
EX_gdp_e,-0.0,-2.0
EX_glc__D_e,-10.0,39.95678272408685
EX_glcn_e,-0.0,-2.0
EX_glcr_e,0.0,9.91145453392243
EX_glcur_e,-0.0,-2.0
EX_glcur1p_e,0.0,4.564763412670994
EX_gln__L_e,0.0,476.90335211353084
EX_glu__L_e,0.0,452.6152789994447
EX_gly_e,0.0,709.4781690454006
EX_glyald_e,-0.0,-2.0
EX_glyb_e,-0.0,-2.0
EX_glyc_e,0.0,49.20193035914398
EX_glyc__R_e,-0.0,-2.0
EX_glyc2p_e,0.0,48.382032986762525
EX_glyc3p_e,0.0,91.37343381885776
EX_glyclt_e,0.00033536466121419917,-2.0
EX_gmp_e,0.0,3441.15158230617
EX_gsn_e,0.0,3467.3166173868062
EX_gthox_e,0.0,2.5647634126709944
EX_gthrd_e,0.0,3879.68458825079
EX_gtp_e,-0.0,-2.0
EX_gua_e,0.0,3324.1134098231046
EX_h_e,17.797148951490765,-2.0
EX_h2_e,-0.0,-2.0
EX_h2o_e,26.27945413888007,-2.0
EX_h2o2_e,-0.0,-2.0
EX_h2s_e,-0.0,-2.0
EX_hacolipa_e,-0.0,-2.0
EX_halipa_e,-0.0,-2.0
EX_hdca_e,0.0,1527.0766763674937
EX_hdcea_e,0.0,1661.0090390263495
EX_hg2_e,0.0,2.5647634126709944
EX_his__L_e,0.0,7508.5486424601395
EX_hom__L_e,-0.0,-2.0
EX_hxa_e,0.0,1047.4632007672203
EX_hxan_e,0.0,2784.3488162041563
EX_idon__L_e,0.0,51.10869647225941
EX_ile__L_e,0.0,1102.1833509809408
EX_imp_e,0.0,2904.087732361655
EX_indole_e,0.0,5310.950941236267
EX_inost_e,-0.0,-2.0
EX_ins_e,0.0,2921.3152406909085
EX_isetac_e,0.0,1413.8974769121658
EX_k_e,-0.09784878074197001,2.0
EX_kdo2lipid4_e,0.0,15598.956099472885
EX_lac__D_e,0.0,46.84528225997965
EX_lac__L_e,0.0,39.16237402260047
EX_lcts_e,0.0,42.27016713483193
EX_leu__L_e,0.0,1341.2861312712269
EX_lipa_e,-0.0,-2.0
EX_lipa_cold_e,-0.0,-2.0
EX_lipoate_e,-0.0,-2.0
EX_lys__L_e,0.0,487.8798763347804
EX_lyx__L_e,-0.0,-2.0
EX_mal__D_e,-0.0,-2.0
EX_mal__L_e,0.0,53.74979905030765
EX_malt_e,-0.0,-2.0
EX_malthx_e,0.0,181.9722915980051
EX_maltpt_e,0.0,111.07821664154535
EX_malttr_e,-3.0819791163594346e-13,-2.0
EX_maltttr_e,0.0,40.184141685085635
EX_man_e,0.0,37.035024826506024
EX_man6p_e,0.0,70.44191757683723
EX_manglyc_e,-0.0,-2.0
EX_melib_e,0.0,2.5647634126709944
EX_meoh_e,1.0025849363652386e-06,-2.0
EX_met__D_e,-0.0,-2.0
EX_met__L_e,0.0,3578.999432405715
EX_metsox_R__L_e,0.0,3515.0385017695853
EX_metsox_S__L_e,0.0,3503.173564877562
EX_mg2_e,-0.004348712161484223,2.0
EX_mincyc_e,-0.0,-2.0
EX_minohp_e,0.0,29.511486751988404
EX_mmet_e,0.0,3349.6587865185475
EX_mn2_e,-0.00034639309551418994,2.0
EX_mnl_e,-0.0,-2.0
EX_mobd_e,-6.46667283955579e-05,2.0
EX_mso3_e,0.0,1467.88841844601
EX_n2o_e,-0.0,-2.0
EX_na1_e,0.0,2.0
EX_nac_e,0.0,2.5647634126709944
EX_nh4_e,-5.414371721366149,2.0
EX_ni2_e,-0.00016191746722298602,2.0
EX_nmn_e,0.0,1050.678671999942
EX_no_e,-0.0,-2.0
EX_no2_e,0.0,35.05507820215379
EX_no3_e,0.0,6.893824920503068
EX_novbcn_e,0.0,-2.0
EX_o16a4colipa_e,0.0,126.66157775861896
EX_o2_e,-11.970895035920893,2.0
EX_o2s_e,-0.0,-2.0
EX_ocdca_e,0.0,1523.649243075034
EX_ocdcea_e,0.0,1545.105050060106
EX_octa_e,0.0,1158.4726972169644
EX_orn_e,0.0,890.5063605032253
EX_orot_e,0.0,223.6843931069823
EX_pacald_e,-0.0,-2.0
EX_peamn_e,-0.0,-2.0
EX_phe__L_e,0.0,3501.068715360563
EX_pheme_e,-0.0,-2.0
EX_pi_e,-0.4835622548755314,2.0
EX_pnto__R_e,0.0,1269.1627525155732
EX_ppa_e,0.0,2.5647634126709944
EX_ppal_e,-0.0,-2.0
EX_pppn_e,-0.0,-2.0
EX_ppt_e,-0.0,-2.0
EX_pro__L_e,0.0,533.3258391160944
EX_progly_e,0.0,1089.4624500882449
EX_psclys_e,0.0,444.8072197010368
EX_pser__L_e,-0.0,-2.0
EX_ptrc_e,0.0,1745.9974975016512
EX_pydam_e,0.0,2.5647634126709944
EX_pydx_e,0.0,780.2240598564822
EX_pydxn_e,0.0,766.155935435961
EX_pyr_e,0.0,35.79958845733616
EX_quin_e,-0.0,-2.0
EX_r5p_e,-0.0,-2.0
EX_rfamp_e,0.0,2.0
EX_rib__D_e,-0.0,-2.0
EX_rmn_e,-0.0,-2.0
EX_sbt__D_e,-0.0,-2.0
EX_sel_e,0.0,2.0
EX_ser__D_e,0.0,860.3928825217383
EX_ser__L_e,0.0,920.8047833947013
EX_skm_e,0.0,307.62984764716475
EX_slnt_e,0.0,2.0
EX_so2_e,-0.0,-2.0
EX_so3_e,0.0,2.5647634126709944
EX_so4_e,-0.1264309734003398,2.0
EX_spmd_e,-0.0,-2.0
EX_succ_e,0.0,36.14938352338205
EX_sucr_e,0.0,120.9817047104072
EX_sulfac_e,0.0,1785.144319532176
EX_tartr__D_e,0.0,3.653989191981485
EX_tartr__L_e,0.0,27.531215666792807
EX_taur_e,0.0,1330.5022723396585
EX_tcynt_e,0.0,2.5647634126709944
EX_thm_e,0.0,15629.542591884088
EX_thr__L_e,0.0,555.8203026440032
EX_thrp_e,0.0,555.0004052716217
EX_thym_e,-0.0,-2.0
EX_thymd_e,0.0,543.4415484444309
EX_tma_e,-0.0,-2.0
EX_tmao_e,-0.0,-2.0
EX_tre_e,0.0,81.06842551682394
EX_trp__L_e,0.0,5428.513237790567
EX_tsul_e,-0.0,-2.0
